2026-05-02 00:06:05.174 | INFO     | DuckDB     | DuckDB | 所有核心表结构初始化完成 (含热点板块)
2026-05-02 00:06:05.174 | INFO     | DuckDB     | DuckDB 核心就绪: E:\1target\p9_project\quant-platform\data\meta\meta.db
2026-05-02 22:58:44.939 | INFO     | Backtest   | [回测 4/5] 模拟第 1981/4380 笔交易: 三友医疗...
2026-05-02 22:58:45.274 | INFO     | Backtest   | [回测 4/5] 模拟第 1991/4380 笔交易: 银信科技...
2026-05-02 22:58:45.605 | INFO     | Backtest   | [回测 4/5] 模拟第 2001/4380 笔交易: 正川股份...
2026-05-02 22:58:45.917 | INFO     | Backtest   | [回测 4/5] 模拟第 2011/4380 笔交易: 荣科科技...
2026-05-02 22:58:46.165 | INFO     | Backtest   | [回测 4/5] 模拟第 2021/4380 笔交易: 星湖科技...
2026-05-02 22:58:46.407 | INFO     | Backtest   | [回测 4/5] 模拟第 2031/4380 笔交易: 勘设股份...
2026-05-02 22:58:46.711 | INFO     | Backtest   | [回测 4/5] 模拟第 2041/4380 笔交易: 康希通信...
2026-05-02 22:58:47.045 | INFO     | Backtest   | [回测 4/5] 模拟第 2051/4380 笔交易: 华丰股份...
2026-05-02 22:58:47.324 | INFO     | Backtest   | [回测 4/5] 模拟第 2061/4380 笔交易: 皖仪科技...
2026-05-02 22:58:47.643 | INFO     | Backtest   | [回测 4/5] 模拟第 2071/4380 笔交易: 青鸟智控...
2026-05-02 22:58:47.945 | INFO     | Backtest   | [回测 4/5] 模拟第 2081/4380 笔交易: 圆通速递...
2026-05-02 22:58:48.212 | INFO     | Backtest   | [回测 4/5] 模拟第 2091/4380 笔交易: 崇达技术...
2026-05-02 22:58:48.473 | INFO     | Backtest   | [回测 4/5] 模拟第 2101/4380 笔交易: 豪尔赛...
2026-05-02 22:58:48.808 | INFO     | Backtest   | [回测 4/5] 模拟第 2111/4380 笔交易: 格科微...
2026-05-02 22:58:49.117 | INFO     | Backtest   | [回测 4/5] 模拟第 2121/4380 笔交易: 华升股份...
2026-05-02 22:58:49.358 | INFO     | Backtest   | [回测 4/5] 模拟第 2131/4380 笔交易: 深中华A...
2026-05-02 22:58:49.671 | INFO     | Backtest   | [回测 4/5] 模拟第 2141/4380 笔交易: 康强电子...
2026-05-02 22:58:50.010 | INFO     | Backtest   | [回测 4/5] 模拟第 2151/4380 笔交易: 菲林格尔...
2026-05-02 22:58:50.334 | INFO     | Backtest   | [回测 4/5] 模拟第 2161/4380 笔交易: 潮宏基...
2026-05-02 22:58:50.611 | INFO     | Backtest   | [回测 4/5] 模拟第 2171/4380 笔交易: 拉芳家化...
2026-05-02 22:58:50.941 | INFO     | Backtest   | [回测 4/5] 模拟第 2181/4380 笔交易: 世纪华通...
2026-05-02 22:58:51.230 | INFO     | Backtest   | [回测 4/5] 模拟第 2191/4380 笔交易: 城地香江...
2026-05-02 22:58:51.521 | INFO     | Backtest   | [回测 4/5] 模拟第 2201/4380 笔交易: 长江证券...
2026-05-02 22:58:51.808 | INFO     | Backtest   | [回测 4/5] 模拟第 2211/4380 笔交易: 云铝股份...
2026-05-02 22:58:52.061 | INFO     | Backtest   | [回测 4/5] 模拟第 2221/4380 笔交易: 河钢资源...
2026-05-02 22:58:52.333 | INFO     | Backtest   | [回测 4/5] 模拟第 2231/4380 笔交易: 安科生物...
2026-05-02 22:58:52.531 | INFO     | Backtest   | [回测 4/5] 模拟第 2241/4380 笔交易: 李子园...
2026-05-02 22:58:52.785 | INFO     | Backtest   | [回测 4/5] 模拟第 2251/4380 笔交易: 强力新材...
2026-05-02 22:58:53.002 | INFO     | Backtest   | [回测 4/5] 模拟第 2261/4380 笔交易: 西安银行...
2026-05-02 22:58:53.246 | INFO     | Backtest   | [回测 4/5] 模拟第 2271/4380 笔交易: 硅宝科技...
2026-05-02 22:58:53.525 | INFO     | Backtest   | [回测 4/5] 模拟第 2281/4380 笔交易: 英特集团...
2026-05-02 22:58:53.774 | INFO     | Backtest   | [回测 4/5] 模拟第 2291/4380 笔交易: 海正生材...
2026-05-02 22:58:54.056 | INFO     | Backtest   | [回测 4/5] 模拟第 2301/4380 笔交易: 万润科技...
2026-05-02 22:58:54.293 | INFO     | Backtest   | [回测 4/5] 模拟第 2311/4380 笔交易: 祥源文旅...
2026-05-02 22:58:54.571 | INFO     | Backtest   | [回测 4/5] 模拟第 2321/4380 笔交易: 乐通股份...
2026-05-02 22:58:54.850 | INFO     | Backtest   | [回测 4/5] 模拟第 2331/4380 笔交易: 苏豪弘业...
2026-05-02 22:58:55.068 | INFO     | Backtest   | [回测 4/5] 模拟第 2341/4380 笔交易: 大东南...
2026-05-02 22:58:55.271 | INFO     | Backtest   | [回测 4/5] 模拟第 2351/4380 笔交易: 赛伍技术...
2026-05-02 22:58:55.482 | INFO     | Backtest   | [回测 4/5] 模拟第 2361/4380 笔交易: 均胜电子...
2026-05-02 22:58:55.736 | INFO     | Backtest   | [回测 4/5] 模拟第 2371/4380 笔交易: 莱宝高科...
2026-05-02 22:58:56.010 | INFO     | Backtest   | [回测 4/5] 模拟第 2381/4380 笔交易: 智云股份...
2026-05-02 22:58:56.263 | INFO     | Backtest   | [回测 4/5] 模拟第 2391/4380 笔交易: 宁波精达...
2026-05-02 22:58:56.566 | INFO     | Backtest   | [回测 4/5] 模拟第 2401/4380 笔交易: 安科瑞...
2026-05-02 22:58:56.873 | INFO     | Backtest   | [回测 4/5] 模拟第 2411/4380 笔交易: 晋控电力...
2026-05-02 22:58:57.200 | INFO     | Backtest   | [回测 4/5] 模拟第 2421/4380 笔交易: 南京证券...
2026-05-02 22:58:57.503 | INFO     | Backtest   | [回测 4/5] 模拟第 2431/4380 笔交易: 中国国航...
2026-05-02 22:58:57.808 | INFO     | Backtest   | [回测 4/5] 模拟第 2441/4380 笔交易: 梅花生物...
2026-05-02 22:58:58.149 | INFO     | Backtest   | [回测 4/5] 模拟第 2451/4380 笔交易: 海航控股...
2026-05-02 22:58:58.500 | INFO     | Backtest   | [回测 4/5] 模拟第 2461/4380 笔交易: 北京利尔...
2026-05-02 22:58:58.817 | INFO     | Backtest   | [回测 4/5] 模拟第 2471/4380 笔交易: 日海智能...
2026-05-02 22:58:59.088 | INFO     | Backtest   | [回测 4/5] 模拟第 2481/4380 笔交易: 美亚光电...
2026-05-02 22:58:59.360 | INFO     | Backtest   | [回测 4/5] 模拟第 2491/4380 笔交易: 海信视像...
2026-05-02 22:58:59.590 | INFO     | Backtest   | [回测 4/5] 模拟第 2501/4380 笔交易: 杭钢股份...
2026-05-02 22:58:59.819 | INFO     | Backtest   | [回测 4/5] 模拟第 2511/4380 笔交易: 超声电子...
2026-05-02 22:59:00.137 | INFO     | Backtest   | [回测 4/5] 模拟第 2521/4380 笔交易: 雪迪龙...
2026-05-02 22:59:00.371 | INFO     | Backtest   | [回测 4/5] 模拟第 2531/4380 笔交易: 准油股份...
2026-05-02 22:59:00.615 | INFO     | Backtest   | [回测 4/5] 模拟第 2541/4380 笔交易: 京能热力...
2026-05-02 22:59:00.904 | INFO     | Backtest   | [回测 4/5] 模拟第 2551/4380 笔交易: 铜陵有色...
2026-05-02 22:59:01.100 | INFO     | Backtest   | [回测 4/5] 模拟第 2561/4380 笔交易: 盛天网络...
2026-05-02 22:59:01.311 | INFO     | Backtest   | [回测 4/5] 模拟第 2571/4380 笔交易: 中国中冶...
2026-05-02 22:59:01.555 | INFO     | Backtest   | [回测 4/5] 模拟第 2581/4380 笔交易: 德力股份...
2026-05-02 22:59:01.787 | INFO     | Backtest   | [回测 4/5] 模拟第 2591/4380 笔交易: 新雷能...
2026-05-02 22:59:02.051 | INFO     | Backtest   | [回测 4/5] 模拟第 2601/4380 笔交易: 亨通股份...
2026-05-02 22:59:02.277 | INFO     | Backtest   | [回测 4/5] 模拟第 2611/4380 笔交易: 光电股份...
2026-05-02 22:59:02.510 | INFO     | Backtest   | [回测 4/5] 模拟第 2621/4380 笔交易: 岱美股份...
2026-05-02 22:59:02.747 | INFO     | Backtest   | [回测 4/5] 模拟第 2631/4380 笔交易: 山西焦煤...
2026-05-02 22:59:02.991 | INFO     | Backtest   | [回测 4/5] 模拟第 2641/4380 笔交易: 欧莱新材...
2026-05-02 22:59:03.161 | INFO     | Backtest   | [回测 4/5] 模拟第 2651/4380 笔交易: 东华软件...
2026-05-02 22:59:03.425 | INFO     | Backtest   | [回测 4/5] 模拟第 2661/4380 笔交易: 建设机械...
2026-05-02 22:59:03.676 | INFO     | Backtest   | [回测 4/5] 模拟第 2671/4380 笔交易: 森赫股份...
2026-05-02 22:59:03.929 | INFO     | Backtest   | [回测 4/5] 模拟第 2681/4380 笔交易: 华骐环保...
2026-05-02 22:59:04.172 | INFO     | Backtest   | [回测 4/5] 模拟第 2691/4380 笔交易: 天风证券...
2026-05-02 22:59:04.492 | INFO     | Backtest   | [回测 4/5] 模拟第 2701/4380 笔交易: 康强电子...
2026-05-02 22:59:04.769 | INFO     | Backtest   | [回测 4/5] 模拟第 2711/4380 笔交易: 济高发展...
2026-05-02 22:59:05.049 | INFO     | Backtest   | [回测 4/5] 模拟第 2721/4380 笔交易: 光洋股份...
2026-05-02 22:59:05.331 | INFO     | Backtest   | [回测 4/5] 模拟第 2731/4380 笔交易: 浙矿股份...
2026-05-02 22:59:05.599 | INFO     | Backtest   | [回测 4/5] 模拟第 2741/4380 笔交易: 尤洛卡...
2026-05-02 22:59:05.933 | INFO     | Backtest   | [回测 4/5] 模拟第 2751/4380 笔交易: 中天科技...
2026-05-02 22:59:06.160 | INFO     | Backtest   | [回测 4/5] 模拟第 2761/4380 笔交易: 上海能源...
2026-05-02 22:59:06.388 | INFO     | Backtest   | [回测 4/5] 模拟第 2771/4380 笔交易: 新宏泽...
2026-05-02 22:59:06.654 | INFO     | Backtest   | [回测 4/5] 模拟第 2781/4380 笔交易: 中国铝业...
2026-05-02 22:59:06.908 | INFO     | Backtest   | [回测 4/5] 模拟第 2791/4380 笔交易: 紫江企业...
2026-05-02 22:59:07.212 | INFO     | Backtest   | [回测 4/5] 模拟第 2801/4380 笔交易: 西藏矿业...
2026-05-02 22:59:07.536 | INFO     | Backtest   | [回测 4/5] 模拟第 2811/4380 笔交易: 锌业股份...
2026-05-02 22:59:07.722 | INFO     | Backtest   | [回测 4/5] 模拟第 2821/4380 笔交易: 创新医疗...
2026-05-02 22:59:07.959 | INFO     | Backtest   | [回测 4/5] 模拟第 2831/4380 笔交易: 航天电子...
2026-05-02 22:59:08.174 | INFO     | Backtest   | [回测 4/5] 模拟第 2841/4380 笔交易: 高德红外...
2026-05-02 22:59:08.413 | INFO     | Backtest   | [回测 4/5] 模拟第 2851/4380 笔交易: 宝立食品...
2026-05-02 22:59:08.681 | INFO     | Backtest   | [回测 4/5] 模拟第 2861/4380 笔交易: 欣贺股份...
2026-05-02 22:59:08.894 | INFO     | Backtest   | [回测 4/5] 模拟第 2871/4380 笔交易: 罗牛山...
2026-05-02 22:59:09.158 | INFO     | Backtest   | [回测 4/5] 模拟第 2881/4380 笔交易: 九牧王...
2026-05-02 22:59:09.421 | INFO     | Backtest   | [回测 4/5] 模拟第 2891/4380 笔交易: 聚力文化...
2026-05-02 22:59:09.650 | INFO     | Backtest   | [回测 4/5] 模拟第 2901/4380 笔交易: 华星创业...
2026-05-02 22:59:09.918 | INFO     | Backtest   | [回测 4/5] 模拟第 2911/4380 笔交易: 北京文化...
2026-05-02 22:59:10.186 | INFO     | Backtest   | [回测 4/5] 模拟第 2921/4380 笔交易: 狮头股份...
2026-05-02 22:59:10.463 | INFO     | Backtest   | [回测 4/5] 模拟第 2931/4380 笔交易: 海峡环保...
2026-05-02 22:59:10.767 | INFO     | Backtest   | [回测 4/5] 模拟第 2941/4380 笔交易: 宝胜股份...
2026-05-02 22:59:11.060 | INFO     | Backtest   | [回测 4/5] 模拟第 2951/4380 笔交易: 华电新能...
2026-05-02 22:59:11.379 | INFO     | Backtest   | [回测 4/5] 模拟第 2961/4380 笔交易: 汉宇集团...
2026-05-02 22:59:11.610 | INFO     | Backtest   | [回测 4/5] 模拟第 2971/4380 笔交易: 浙江仙通...
2026-05-02 22:59:11.834 | INFO     | Backtest   | [回测 4/5] 模拟第 2981/4380 笔交易: 宏桥控股...
2026-05-02 22:59:12.072 | INFO     | Backtest   | [回测 4/5] 模拟第 2991/4380 笔交易: 嘉友国际...
2026-05-02 22:59:12.321 | INFO     | Backtest   | [回测 4/5] 模拟第 3001/4380 笔交易: 金开新能...
2026-05-02 22:59:12.561 | INFO     | Backtest   | [回测 4/5] 模拟第 3011/4380 笔交易: 盛路通信...
2026-05-02 22:59:12.772 | INFO     | Backtest   | [回测 4/5] 模拟第 3021/4380 笔交易: 松炀资源...
2026-05-02 22:59:13.037 | INFO     | Backtest   | [回测 4/5] 模拟第 3031/4380 笔交易: 上海九百...
2026-05-02 22:59:13.322 | INFO     | Backtest   | [回测 4/5] 模拟第 3041/4380 笔交易: 高伟达...
2026-05-02 22:59:13.519 | INFO     | Backtest   | [回测 4/5] 模拟第 3051/4380 笔交易: 福建水泥...
2026-05-02 22:59:13.711 | INFO     | Backtest   | [回测 4/5] 模拟第 3061/4380 笔交易: 新农股份...
2026-05-02 22:59:13.909 | INFO     | Backtest   | [回测 4/5] 模拟第 3071/4380 笔交易: 世名科技...
2026-05-02 22:59:14.114 | INFO     | Backtest   | [回测 4/5] 模拟第 3081/4380 笔交易: 会畅科技...
2026-05-02 22:59:14.341 | INFO     | Backtest   | [回测 4/5] 模拟第 3091/4380 笔交易: 凤凰航运...
2026-05-02 22:59:14.584 | INFO     | Backtest   | [回测 4/5] 模拟第 3101/4380 笔交易: 东珠生态...
2026-05-02 22:59:14.796 | INFO     | Backtest   | [回测 4/5] 模拟第 3111/4380 笔交易: 百利科技...
2026-05-02 22:59:15.019 | INFO     | Backtest   | [回测 4/5] 模拟第 3121/4380 笔交易: 顺控发展...
2026-05-02 22:59:15.246 | INFO     | Backtest   | [回测 4/5] 模拟第 3131/4380 笔交易: 科翔股份...
2026-05-02 22:59:15.486 | INFO     | Backtest   | [回测 4/5] 模拟第 3141/4380 笔交易: 东百集团...
2026-05-02 22:59:15.682 | INFO     | Backtest   | [回测 4/5] 模拟第 3151/4380 笔交易: 天成自控...
2026-05-02 22:59:15.880 | INFO     | Backtest   | [回测 4/5] 模拟第 3161/4380 笔交易: 恒宝股份...
2026-05-02 22:59:16.090 | INFO     | Backtest   | [回测 4/5] 模拟第 3171/4380 笔交易: 乾照光电...
2026-05-02 22:59:16.325 | INFO     | Backtest   | [回测 4/5] 模拟第 3181/4380 笔交易: 南京银行...
2026-05-02 22:59:16.558 | INFO     | Backtest   | [回测 4/5] 模拟第 3191/4380 笔交易: 康普顿...
2026-05-02 22:59:16.771 | INFO     | Backtest   | [回测 4/5] 模拟第 3201/4380 笔交易: 联翔股份...
2026-05-02 22:59:17.017 | INFO     | Backtest   | [回测 4/5] 模拟第 3211/4380 笔交易: 奥翔药业...
2026-05-02 22:59:17.242 | INFO     | Backtest   | [回测 4/5] 模拟第 3221/4380 笔交易: 诚益通...
2026-05-02 22:59:17.399 | INFO     | Backtest   | [回测 4/5] 模拟第 3231/4380 笔交易: 兰生股份...
2026-05-02 22:59:17.570 | INFO     | Backtest   | [回测 4/5] 模拟第 3241/4380 笔交易: 兰卫医学...
2026-05-02 22:59:17.790 | INFO     | Backtest   | [回测 4/5] 模拟第 3251/4380 笔交易: 理邦仪器...
2026-05-02 22:59:18.024 | INFO     | Backtest   | [回测 4/5] 模拟第 3261/4380 笔交易: 利民股份...
2026-05-02 22:59:18.299 | INFO     | Backtest   | [回测 4/5] 模拟第 3271/4380 笔交易: 诺禾致源...
2026-05-02 22:59:18.508 | INFO     | Backtest   | [回测 4/5] 模拟第 3281/4380 笔交易: 达嘉维康...
2026-05-02 22:59:18.730 | INFO     | Backtest   | [回测 4/5] 模拟第 3291/4380 笔交易: 凯普生物...
2026-05-02 22:59:19.017 | INFO     | Backtest   | [回测 4/5] 模拟第 3301/4380 笔交易: 浙版传媒...
2026-05-02 22:59:19.289 | INFO     | Backtest   | [回测 4/5] 模拟第 3311/4380 笔交易: 尚荣医疗...
2026-05-02 22:59:19.492 | INFO     | Backtest   | [回测 4/5] 模拟第 3321/4380 笔交易: 国电南瑞...
2026-05-02 22:59:19.784 | INFO     | Backtest   | [回测 4/5] 模拟第 3331/4380 笔交易: 国科恒泰...
2026-05-02 22:59:19.975 | INFO     | Backtest   | [回测 4/5] 模拟第 3341/4380 笔交易: 保龄宝...
2026-05-02 22:59:20.219 | INFO     | Backtest   | [回测 4/5] 模拟第 3351/4380 笔交易: 万安科技...
2026-05-02 22:59:20.459 | INFO     | Backtest   | [回测 4/5] 模拟第 3361/4380 笔交易: 云意电气...
2026-05-02 22:59:20.674 | INFO     | Backtest   | [回测 4/5] 模拟第 3371/4380 笔交易: 节能铁汉...
2026-05-02 22:59:20.951 | INFO     | Backtest   | [回测 4/5] 模拟第 3381/4380 笔交易: 金鹰重工...
2026-05-02 22:59:21.226 | INFO     | Backtest   | [回测 4/5] 模拟第 3391/4380 笔交易: 华塑股份...
2026-05-02 22:59:21.505 | INFO     | Backtest   | [回测 4/5] 模拟第 3401/4380 笔交易: 西部证券...
2026-05-02 22:59:21.764 | INFO     | Backtest   | [回测 4/5] 模拟第 3411/4380 笔交易: 皖维高新...
2026-05-02 22:59:21.990 | INFO     | Backtest   | [回测 4/5] 模拟第 3421/4380 笔交易: 黑猫股份...
2026-05-02 22:59:22.201 | INFO     | Backtest   | [回测 4/5] 模拟第 3431/4380 笔交易: 海伦哲...
2026-05-02 22:59:22.394 | INFO     | Backtest   | [回测 4/5] 模拟第 3441/4380 笔交易: 亨通股份...
2026-05-02 22:59:22.600 | INFO     | Backtest   | [回测 4/5] 模拟第 3451/4380 笔交易: 北部湾港...
2026-05-02 22:59:22.846 | INFO     | Backtest   | [回测 4/5] 模拟第 3461/4380 笔交易: 中钢洛耐...
2026-05-02 22:59:23.064 | INFO     | Backtest   | [回测 4/5] 模拟第 3471/4380 笔交易: 国瑞科技...
2026-05-02 22:59:23.283 | INFO     | Backtest   | [回测 4/5] 模拟第 3481/4380 笔交易: 亚星锚链...
2026-05-02 22:59:23.572 | INFO     | Backtest   | [回测 4/5] 模拟第 3491/4380 笔交易: 力诺药包...
2026-05-02 22:59:23.810 | INFO     | Backtest   | [回测 4/5] 模拟第 3501/4380 笔交易: 海洋王...
2026-05-02 22:59:24.043 | INFO     | Backtest   | [回测 4/5] 模拟第 3511/4380 笔交易: 昆船智能...
2026-05-02 22:59:24.302 | INFO     | Backtest   | [回测 4/5] 模拟第 3521/4380 笔交易: 同德化工...
2026-05-02 22:59:24.505 | INFO     | Backtest   | [回测 4/5] 模拟第 3531/4380 笔交易: 粤宏远Ａ...
2026-05-02 22:59:24.755 | INFO     | Backtest   | [回测 4/5] 模拟第 3541/4380 笔交易: 宏达高科...
2026-05-02 22:59:24.993 | INFO     | Backtest   | [回测 4/5] 模拟第 3551/4380 笔交易: 金发科技...
2026-05-02 22:59:25.194 | INFO     | Backtest   | [回测 4/5] 模拟第 3561/4380 笔交易: 上海石化...
2026-05-02 22:59:25.406 | INFO     | Backtest   | [回测 4/5] 模拟第 3571/4380 笔交易: 共达电声...
2026-05-02 22:59:25.606 | INFO     | Backtest   | [回测 4/5] 模拟第 3581/4380 笔交易: 兆日科技...
2026-05-02 22:59:25.852 | INFO     | Backtest   | [回测 4/5] 模拟第 3591/4380 笔交易: 信质集团...
2026-05-02 22:59:26.076 | INFO     | Backtest   | [回测 4/5] 模拟第 3601/4380 笔交易: 五矿发展...
2026-05-02 22:59:26.231 | INFO     | Backtest   | [回测 4/5] 模拟第 3611/4380 笔交易: 联诚精密...
2026-05-02 22:59:26.449 | INFO     | Backtest   | [回测 4/5] 模拟第 3621/4380 笔交易: 金新农...
2026-05-02 22:59:26.674 | INFO     | Backtest   | [回测 4/5] 模拟第 3631/4380 笔交易: 和邦生物...
2026-05-02 22:59:26.901 | INFO     | Backtest   | [回测 4/5] 模拟第 3641/4380 笔交易: 中山公用...
2026-05-02 22:59:27.169 | INFO     | Backtest   | [回测 4/5] 模拟第 3651/4380 笔交易: 常润股份...
2026-05-02 22:59:27.406 | INFO     | Backtest   | [回测 4/5] 模拟第 3661/4380 笔交易: 渤海租赁...
2026-05-02 22:59:27.670 | INFO     | Backtest   | [回测 4/5] 模拟第 3671/4380 笔交易: 万邦达...
2026-05-02 22:59:27.885 | INFO     | Backtest   | [回测 4/5] 模拟第 3681/4380 笔交易: 誉衡药业...
2026-05-02 22:59:28.053 | INFO     | Backtest   | [回测 4/5] 模拟第 3691/4380 笔交易: 合金投资...
2026-05-02 22:59:28.226 | INFO     | Backtest   | [回测 4/5] 模拟第 3701/4380 笔交易: 驰宏锌锗...
2026-05-02 22:59:28.385 | INFO     | Backtest   | [回测 4/5] 模拟第 3711/4380 笔交易: 新里程...
2026-05-02 22:59:28.586 | INFO     | Backtest   | [回测 4/5] 模拟第 3721/4380 笔交易: 湘潭电化...
2026-05-02 22:59:28.782 | INFO     | Backtest   | [回测 4/5] 模拟第 3731/4380 笔交易: 金城医药...
2026-05-02 22:59:28.972 | INFO     | Backtest   | [回测 4/5] 模拟第 3741/4380 笔交易: 大众交通...
2026-05-02 22:59:29.128 | INFO     | Backtest   | [回测 4/5] 模拟第 3751/4380 笔交易: 华林证券...
2026-05-02 22:59:29.253 | INFO     | Backtest   | [回测 4/5] 模拟第 3761/4380 笔交易: 爱慕股份...
2026-05-02 22:59:29.379 | INFO     | Backtest   | [回测 4/5] 模拟第 3771/4380 笔交易: 上海建工...
2026-05-02 22:59:29.572 | INFO     | Backtest   | [回测 4/5] 模拟第 3781/4380 笔交易: 万丰股份...
2026-05-02 22:59:29.764 | INFO     | Backtest   | [回测 4/5] 模拟第 3791/4380 笔交易: 峨眉山Ａ...
2026-05-02 22:59:29.956 | INFO     | Backtest   | [回测 4/5] 模拟第 3801/4380 笔交易: 兔宝宝...
2026-05-02 22:59:30.109 | INFO     | Backtest   | [回测 4/5] 模拟第 3811/4380 笔交易: 掌阅科技...
2026-05-02 22:59:30.338 | INFO     | Backtest   | [回测 4/5] 模拟第 3821/4380 笔交易: 辉隆股份...
2026-05-02 22:59:30.576 | INFO     | Backtest   | [回测 4/5] 模拟第 3831/4380 笔交易: 太龙股份...
2026-05-02 22:59:30.752 | INFO     | Backtest   | [回测 4/5] 模拟第 3841/4380 笔交易: 先进数通...
2026-05-02 22:59:30.955 | INFO     | Backtest   | [回测 4/5] 模拟第 3851/4380 笔交易: 长阳科技...
2026-05-02 22:59:31.186 | INFO     | Backtest   | [回测 4/5] 模拟第 3861/4380 笔交易: 宏源药业...
2026-05-02 22:59:31.413 | INFO     | Backtest   | [回测 4/5] 模拟第 3871/4380 笔交易: 彩虹股份...
2026-05-02 22:59:31.580 | INFO     | Backtest   | [回测 4/5] 模拟第 3881/4380 笔交易: 孚日股份...
2026-05-02 22:59:31.751 | INFO     | Backtest   | [回测 4/5] 模拟第 3891/4380 笔交易: 新劲刚...
2026-05-02 22:59:31.872 | INFO     | Backtest   | [回测 4/5] 模拟第 3901/4380 笔交易: 圣农发展...
2026-05-02 22:59:32.015 | INFO     | Backtest   | [回测 4/5] 模拟第 3911/4380 笔交易: 华创云信...
2026-05-02 22:59:32.168 | INFO     | Backtest   | [回测 4/5] 模拟第 3921/4380 笔交易: 新凤鸣...
2026-05-02 22:59:32.348 | INFO     | Backtest   | [回测 4/5] 模拟第 3931/4380 笔交易: 亚星化学...
2026-05-02 22:59:32.474 | INFO     | Backtest   | [回测 4/5] 模拟第 3941/4380 笔交易: 赞宇科技...
2026-05-02 22:59:32.664 | INFO     | Backtest   | [回测 4/5] 模拟第 3951/4380 笔交易: 海天精工...
2026-05-02 22:59:32.897 | INFO     | Backtest   | [回测 4/5] 模拟第 3961/4380 笔交易: 航锦科技...
2026-05-02 22:59:33.058 | INFO     | Backtest   | [回测 4/5] 模拟第 3971/4380 笔交易: 精进电动-UW...
2026-05-02 22:59:33.224 | INFO     | Backtest   | [回测 4/5] 模拟第 3981/4380 笔交易: 昌红科技...
2026-05-02 22:59:33.435 | INFO     | Backtest   | [回测 4/5] 模拟第 3991/4380 笔交易: 大西洋...
2026-05-02 22:59:33.610 | INFO     | Backtest   | [回测 4/5] 模拟第 4001/4380 笔交易: 山东玻纤...
2026-05-02 22:59:33.741 | INFO     | Backtest   | [回测 4/5] 模拟第 4011/4380 笔交易: 双星新材...
2026-05-02 22:59:33.906 | INFO     | Backtest   | [回测 4/5] 模拟第 4021/4380 笔交易: 三友化工...
2026-05-02 22:59:34.109 | INFO     | Backtest   | [回测 4/5] 模拟第 4031/4380 笔交易: 钛能化学...
2026-05-02 22:59:34.290 | INFO     | Backtest   | [回测 4/5] 模拟第 4041/4380 笔交易: 鲁北化工...
2026-05-02 22:59:34.462 | INFO     | Backtest   | [回测 4/5] 模拟第 4051/4380 笔交易: 华自科技...
2026-05-02 22:59:34.644 | INFO     | Backtest   | [回测 4/5] 模拟第 4061/4380 笔交易: 锐新科技...
2026-05-02 22:59:34.852 | INFO     | Backtest   | [回测 4/5] 模拟第 4071/4380 笔交易: 中钢国际...
2026-05-02 22:59:35.045 | INFO     | Backtest   | [回测 4/5] 模拟第 4081/4380 笔交易: 创元科技...
2026-05-02 22:59:35.253 | INFO     | Backtest   | [回测 4/5] 模拟第 4091/4380 笔交易: 海正生材...
2026-05-02 22:59:35.475 | INFO     | Backtest   | [回测 4/5] 模拟第 4101/4380 笔交易: 北矿科技...
2026-05-02 22:59:35.701 | INFO     | Backtest   | [回测 4/5] 模拟第 4111/4380 笔交易: 拓斯达...
2026-05-02 22:59:35.912 | INFO     | Backtest   | [回测 4/5] 模拟第 4121/4380 笔交易: 邦彦技术...
2026-05-02 22:59:36.115 | INFO     | Backtest   | [回测 4/5] 模拟第 4131/4380 笔交易: 纵横通信...
2026-05-02 22:59:36.394 | INFO     | Backtest   | [回测 4/5] 模拟第 4141/4380 笔交易: 云意电气...
2026-05-02 22:59:36.640 | INFO     | Backtest   | [回测 4/5] 模拟第 4151/4380 笔交易: 海航控股...
2026-05-02 22:59:36.865 | INFO     | Backtest   | [回测 4/5] 模拟第 4161/4380 笔交易: 森泰股份...
2026-05-02 22:59:37.074 | INFO     | Backtest   | [回测 4/5] 模拟第 4171/4380 笔交易: 榕基软件...
2026-05-02 22:59:37.302 | INFO     | Backtest   | [回测 4/5] 模拟第 4181/4380 笔交易: 快意电梯...
2026-05-02 22:59:37.469 | INFO     | Backtest   | [回测 4/5] 模拟第 4191/4380 笔交易: 杭州高新...
2026-05-02 22:59:37.720 | INFO     | Backtest   | [回测 4/5] 模拟第 4201/4380 笔交易: 上海艾录...
2026-05-02 22:59:37.947 | INFO     | Backtest   | [回测 4/5] 模拟第 4211/4380 笔交易: 汉宇集团...
2026-05-02 22:59:38.169 | INFO     | Backtest   | [回测 4/5] 模拟第 4221/4380 笔交易: 国机重装...
2026-05-02 22:59:38.360 | INFO     | Backtest   | [回测 4/5] 模拟第 4231/4380 笔交易: 华英农业...
2026-05-02 22:59:38.586 | INFO     | Backtest   | [回测 4/5] 模拟第 4241/4380 笔交易: 厦门空港...
2026-05-02 22:59:38.769 | INFO     | Backtest   | [回测 4/5] 模拟第 4251/4380 笔交易: 高测股份...
2026-05-02 22:59:38.974 | INFO     | Backtest   | [回测 4/5] 模拟第 4261/4380 笔交易: 阿尔特...
2026-05-02 22:59:39.163 | INFO     | Backtest   | [回测 4/5] 模拟第 4271/4380 笔交易: 金陵饭店...
2026-05-02 22:59:39.324 | INFO     | Backtest   | [回测 4/5] 模拟第 4281/4380 笔交易: 中京电子...
